timestamp,model_name,rate
2025-06-07 23:04:25,vit16,100
2025-06-07 23:04:26,efficien,50
2025-06-07 23:04:26,efficientnetb0,50
2025-06-07 23:04:26,resnet18,50
2025-06-07 23:04:26,vit16,100
2025-06-07 23:04:27,efficien,50
2025-06-07 23:04:27,efficientnetb0,50
2025-06-07 23:04:27,resnet18,50
2025-06-07 23:04:27,vit16,100
2025-06-07 23:04:28,efficien,50
2025-06-07 23:04:28,efficientnetb0,50
2025-06-07 23:04:28,resnet18,50
2025-06-07 23:04:28,vit16,100
2025-06-07 23:04:29,efficien,50
2025-06-07 23:04:29,efficientnetb0,50
2025-06-07 23:04:29,resnet18,50
2025-06-07 23:04:29,vit16,100
2025-06-07 23:04:30,efficien,50
2025-06-07 23:04:30,efficientnetb0,50
2025-06-07 23:04:30,resnet18,50
2025-06-07 23:04:30,vit16,100
2025-06-07 23:04:31,efficien,50
2025-06-07 23:04:31,efficientnetb0,50
2025-06-07 23:04:31,resnet18,50
2025-06-07 23:04:31,vit16,100
2025-06-07 23:04:32,efficien,50
2025-06-07 23:04:32,efficientnetb0,50
2025-06-07 23:04:32,resnet18,50
2025-06-07 23:04:32,vit16,100
2025-06-07 23:04:33,efficien,50
2025-06-07 23:04:33,efficientnetb0,50
2025-06-07 23:04:33,resnet18,50
2025-06-07 23:04:33,vit16,100
2025-06-07 23:04:34,efficien,50
2025-06-07 23:04:34,efficientnetb0,50
2025-06-07 23:04:34,resnet18,50
2025-06-07 23:04:34,vit16,100
2025-06-07 23:04:35,efficien,50
2025-06-07 23:04:35,efficientnetb0,50
2025-06-07 23:04:35,resnet18,50
2025-06-07 23:04:35,vit16,100
2025-06-07 23:04:36,efficien,50
2025-06-07 23:04:36,efficientnetb0,50
2025-06-07 23:04:36,resnet18,50
2025-06-07 23:04:36,vit16,100
2025-06-07 23:04:37,efficien,50
2025-06-07 23:04:37,efficientnetb0,50
2025-06-07 23:04:37,resnet18,50
2025-06-07 23:04:37,vit16,100
2025-06-07 23:04:38,efficien,50
2025-06-07 23:04:38,efficientnetb0,50
2025-06-07 23:04:38,resnet18,50
2025-06-07 23:04:38,vit16,100
2025-06-07 23:04:39,efficien,50
2025-06-07 23:04:39,efficientnetb0,50
2025-06-07 23:04:39,resnet18,50
2025-06-07 23:04:39,vit16,100
2025-06-07 23:04:40,efficien,50
2025-06-07 23:04:40,efficientnetb0,50
2025-06-07 23:04:40,resnet18,50
2025-06-07 23:04:40,vit16,100
2025-06-07 23:04:41,efficien,50
2025-06-07 23:04:41,efficientnetb0,50
2025-06-07 23:04:41,resnet18,50
2025-06-07 23:04:41,vit16,100
2025-06-07 23:04:42,efficien,50
2025-06-07 23:04:42,efficientnetb0,50
2025-06-07 23:04:42,resnet18,50
2025-06-07 23:04:42,vit16,100
2025-06-07 23:04:43,efficien,50
2025-06-07 23:04:43,efficientnetb0,50
2025-06-07 23:04:43,resnet18,50
2025-06-07 23:04:43,vit16,100
2025-06-07 23:04:44,efficien,50
2025-06-07 23:04:44,efficientnetb0,50
2025-06-07 23:04:44,resnet18,50
2025-06-07 23:04:44,vit16,100
2025-06-07 23:04:45,efficien,50
2025-06-07 23:04:45,efficientnetb0,50
2025-06-07 23:04:45,resnet18,50
2025-06-07 23:04:45,vit16,100
2025-06-07 23:04:46,efficien,50
2025-06-07 23:04:46,efficientnetb0,50
2025-06-07 23:04:46,resnet18,50
2025-06-07 23:04:46,vit16,100
2025-06-07 23:04:47,efficien,50
2025-06-07 23:04:47,efficientnetb0,50
2025-06-07 23:04:47,resnet18,50
2025-06-07 23:04:47,vit16,100
2025-06-07 23:04:48,efficien,50
2025-06-07 23:04:48,efficientnetb0,50
2025-06-07 23:04:48,resnet18,50
2025-06-07 23:04:48,vit16,100
2025-06-07 23:04:49,efficien,50
2025-06-07 23:04:49,efficientnetb0,50
2025-06-07 23:04:49,resnet18,50
2025-06-07 23:04:49,vit16,100
2025-06-07 23:04:50,efficien,50
2025-06-07 23:04:50,efficientnetb0,50
2025-06-07 23:04:50,resnet18,50
2025-06-07 23:04:50,vit16,100
2025-06-07 23:04:51,efficien,50
2025-06-07 23:04:51,efficientnetb0,50
2025-06-07 23:04:51,resnet18,50
2025-06-07 23:04:51,vit16,100
2025-06-07 23:04:52,efficien,50
2025-06-07 23:04:52,efficientnetb0,50
2025-06-07 23:04:52,resnet18,50
2025-06-07 23:04:52,vit16,100
2025-06-07 23:04:53,efficien,50
2025-06-07 23:04:53,efficientnetb0,50
2025-06-07 23:04:53,resnet18,50
2025-06-07 23:04:53,vit16,100
2025-06-07 23:04:54,efficien,50
2025-06-07 23:04:54,efficientnetb0,50
2025-06-07 23:04:54,resnet18,50
2025-06-07 23:04:54,vit16,100
2025-06-07 23:04:55,efficien,50
2025-06-07 23:04:55,efficientnetb0,50
2025-06-07 23:04:55,resnet18,50
2025-06-07 23:04:55,vit16,100
2025-06-07 23:04:56,efficien,50
2025-06-07 23:04:56,efficientnetb0,50
2025-06-07 23:04:56,resnet18,50
2025-06-07 23:04:56,vit16,100
2025-06-07 23:04:57,efficien,50
2025-06-07 23:04:57,efficientnetb0,50
2025-06-07 23:04:57,resnet18,50
2025-06-07 23:04:57,vit16,100
2025-06-07 23:04:58,efficien,50
2025-06-07 23:04:58,efficientnetb0,50
2025-06-07 23:04:58,resnet18,50
2025-06-07 23:04:58,vit16,100
2025-06-07 23:04:59,efficien,50
2025-06-07 23:04:59,efficientnetb0,50
2025-06-07 23:04:59,resnet18,50
2025-06-07 23:04:59,vit16,100
2025-06-07 23:05:00,efficien,50
2025-06-07 23:05:00,efficientnetb0,50
2025-06-07 23:05:00,resnet18,50
2025-06-07 23:05:00,vit16,100
2025-06-07 23:05:01,efficien,50
2025-06-07 23:05:01,efficientnetb0,50
2025-06-07 23:05:01,resnet18,50
2025-06-07 23:05:01,vit16,100
2025-06-07 23:05:02,efficien,50
2025-06-07 23:05:02,efficientnetb0,50
2025-06-07 23:05:02,resnet18,50
2025-06-07 23:05:02,vit16,100
2025-06-07 23:05:03,efficien,50
2025-06-07 23:05:03,efficientnetb0,50
2025-06-07 23:05:03,resnet18,50
2025-06-07 23:05:03,vit16,100
2025-06-07 23:05:04,efficien,50
2025-06-07 23:05:04,efficientnetb0,50
2025-06-07 23:05:04,resnet18,50
2025-06-07 23:05:04,vit16,100
2025-06-07 23:05:05,efficien,50
2025-06-07 23:05:05,efficientnetb0,50
2025-06-07 23:05:05,resnet18,50
2025-06-07 23:05:05,vit16,100
2025-06-07 23:05:06,efficien,50
2025-06-07 23:05:06,efficientnetb0,50
2025-06-07 23:05:06,resnet18,50
2025-06-07 23:05:06,vit16,100
2025-06-07 23:05:07,efficien,50
2025-06-07 23:05:07,efficientnetb0,50
2025-06-07 23:05:07,resnet18,50
2025-06-07 23:05:07,vit16,100
2025-06-07 23:05:08,efficien,50
2025-06-07 23:05:08,efficientnetb0,50
2025-06-07 23:05:08,resnet18,50
2025-06-07 23:05:08,vit16,100
2025-06-07 23:05:09,efficien,50
2025-06-07 23:05:09,efficientnetb0,50
2025-06-07 23:05:09,resnet18,50
2025-06-07 23:05:09,vit16,100
2025-06-07 23:05:10,efficien,50
2025-06-07 23:05:10,efficientnetb0,50
2025-06-07 23:05:10,resnet18,50
2025-06-07 23:05:10,vit16,100
2025-06-07 23:05:11,efficien,50
2025-06-07 23:05:11,efficientnetb0,50
2025-06-07 23:05:11,resnet18,50
2025-06-07 23:05:11,vit16,100
2025-06-07 23:05:12,efficien,50
2025-06-07 23:05:12,efficientnetb0,50
2025-06-07 23:05:12,resnet18,50
2025-06-07 23:05:12,vit16,100
2025-06-07 23:05:13,efficien,50
2025-06-07 23:05:13,efficientnetb0,50
2025-06-07 23:05:13,resnet18,50
2025-06-07 23:05:13,vit16,100
2025-06-07 23:05:14,efficien,50
2025-06-07 23:05:14,efficientnetb0,50
2025-06-07 23:05:14,resnet18,50
2025-06-07 23:05:14,vit16,100
2025-06-07 23:05:15,efficien,50
2025-06-07 23:05:15,efficientnetb0,50
2025-06-07 23:05:15,resnet18,50
2025-06-07 23:05:15,vit16,100
2025-06-07 23:05:16,efficien,50
2025-06-07 23:05:16,efficientnetb0,50
2025-06-07 23:05:16,resnet18,50
2025-06-07 23:05:16,vit16,100
2025-06-07 23:05:17,efficien,50
2025-06-07 23:05:17,efficientnetb0,50
2025-06-07 23:05:17,resnet18,50
2025-06-07 23:05:17,vit16,100
2025-06-07 23:05:18,efficien,50
2025-06-07 23:05:18,efficientnetb0,50
2025-06-07 23:05:18,resnet18,50
2025-06-07 23:05:18,vit16,100
2025-06-07 23:05:19,efficien,50
2025-06-07 23:05:19,efficientnetb0,50
2025-06-07 23:05:19,resnet18,50
2025-06-07 23:05:19,vit16,100
2025-06-07 23:05:20,efficien,50
2025-06-07 23:05:20,efficientnetb0,50
2025-06-07 23:05:20,resnet18,50
2025-06-07 23:05:20,vit16,100
2025-06-07 23:05:21,efficien,50
2025-06-07 23:05:21,efficientnetb0,50
2025-06-07 23:05:21,resnet18,50
2025-06-07 23:05:21,vit16,100
2025-06-07 23:05:22,efficien,50
2025-06-07 23:05:22,efficientnetb0,50
2025-06-07 23:05:22,resnet18,50
2025-06-07 23:05:22,vit16,100
2025-06-07 23:05:23,efficien,50
2025-06-07 23:05:23,efficientnetb0,50
2025-06-07 23:05:23,resnet18,50
2025-06-07 23:05:23,vit16,100
2025-06-07 23:05:24,efficien,50
2025-06-07 23:05:24,efficientnetb0,50
2025-06-07 23:05:24,resnet18,50
2025-06-07 23:05:24,vit16,100
2025-06-07 23:05:25,efficien,50
2025-06-07 23:05:25,efficientnetb0,50
2025-06-07 23:05:25,resnet18,50
2025-06-07 23:05:25,vit16,100
2025-06-07 23:05:26,efficien,50
2025-06-07 23:05:26,efficientnetb0,50
2025-06-07 23:05:26,resnet18,50
2025-06-07 23:05:26,vit16,100
2025-06-07 23:05:27,efficien,50
2025-06-07 23:05:27,efficientnetb0,50
2025-06-07 23:05:27,resnet18,50
2025-06-07 23:05:27,vit16,100
2025-06-07 23:05:28,efficien,50
2025-06-07 23:05:28,efficientnetb0,50
2025-06-07 23:05:28,resnet18,50
2025-06-07 23:05:28,vit16,100
2025-06-07 23:05:29,efficien,50
2025-06-07 23:05:29,efficientnetb0,50
2025-06-07 23:05:29,resnet18,50
2025-06-07 23:05:29,vit16,100
2025-06-07 23:05:30,efficien,50
2025-06-07 23:05:30,efficientnetb0,50
2025-06-07 23:05:30,resnet18,50
2025-06-07 23:05:30,vit16,100
2025-06-07 23:05:31,efficien,50
2025-06-07 23:05:31,efficientnetb0,50
2025-06-07 23:05:31,resnet18,50
2025-06-07 23:05:31,vit16,100
2025-06-07 23:05:32,efficien,50
2025-06-07 23:05:32,efficientnetb0,50
2025-06-07 23:05:32,resnet18,50
2025-06-07 23:05:32,vit16,100
2025-06-07 23:05:33,efficien,50
2025-06-07 23:05:33,efficientnetb0,50
2025-06-07 23:05:33,resnet18,50
2025-06-07 23:05:33,vit16,100
2025-06-07 23:05:34,efficien,50
2025-06-07 23:05:34,efficientnetb0,50
2025-06-07 23:05:34,resnet18,50
2025-06-07 23:05:34,vit16,100
2025-06-07 23:05:35,efficien,50
2025-06-07 23:05:35,efficientnetb0,50
2025-06-07 23:05:35,resnet18,50
2025-06-07 23:05:35,vit16,100
2025-06-07 23:05:36,efficien,50
2025-06-07 23:05:36,efficientnetb0,50
2025-06-07 23:05:36,resnet18,50
2025-06-07 23:05:36,vit16,100
2025-06-07 23:05:37,efficien,50
2025-06-07 23:05:37,efficientnetb0,50
2025-06-07 23:05:37,resnet18,50
2025-06-07 23:05:37,vit16,100
2025-06-07 23:05:38,efficien,50
2025-06-07 23:05:38,efficientnetb0,50
2025-06-07 23:05:38,resnet18,50
2025-06-07 23:05:38,vit16,100
2025-06-07 23:05:39,efficien,50
2025-06-07 23:05:39,efficientnetb0,50
2025-06-07 23:05:39,resnet18,50
2025-06-07 23:05:39,vit16,100
2025-06-07 23:05:40,efficien,50
2025-06-07 23:05:40,efficientnetb0,50
2025-06-07 23:05:40,resnet18,50
2025-06-07 23:05:40,vit16,100
2025-06-07 23:05:41,efficien,50
2025-06-07 23:05:41,efficientnetb0,50
2025-06-07 23:05:41,resnet18,50
2025-06-07 23:05:41,vit16,100
2025-06-07 23:05:42,efficien,50
2025-06-07 23:05:42,efficientnetb0,50
2025-06-07 23:05:42,resnet18,50
2025-06-07 23:05:42,vit16,100
2025-06-07 23:05:43,efficien,50
2025-06-07 23:05:43,efficientnetb0,50
2025-06-07 23:05:43,resnet18,50
2025-06-07 23:05:43,vit16,100
2025-06-07 23:05:44,efficien,50
2025-06-07 23:05:44,efficientnetb0,50
2025-06-07 23:05:44,resnet18,50
2025-06-07 23:05:44,vit16,100
2025-06-07 23:05:45,efficien,50
2025-06-07 23:05:45,efficientnetb0,50
2025-06-07 23:05:45,resnet18,50
2025-06-07 23:05:45,vit16,100
2025-06-07 23:05:46,efficien,50
2025-06-07 23:05:46,efficientnetb0,50
2025-06-07 23:05:46,resnet18,50
2025-06-07 23:05:46,vit16,100
2025-06-07 23:05:47,efficien,50
2025-06-07 23:05:47,efficientnetb0,50
2025-06-07 23:05:47,resnet18,50
2025-06-07 23:05:47,vit16,100
2025-06-07 23:05:48,efficien,50
2025-06-07 23:05:48,efficientnetb0,50
2025-06-07 23:05:48,resnet18,50
2025-06-07 23:05:48,vit16,100
2025-06-07 23:05:49,efficien,50
2025-06-07 23:05:49,efficientnetb0,50
2025-06-07 23:05:49,resnet18,50
2025-06-07 23:05:49,vit16,100
2025-06-07 23:05:50,efficien,50
2025-06-07 23:05:50,efficientnetb0,50
2025-06-07 23:05:50,resnet18,50
2025-06-07 23:05:50,vit16,100
2025-06-07 23:05:51,efficien,50
2025-06-07 23:05:51,efficientnetb0,50
2025-06-07 23:05:51,resnet18,50
2025-06-07 23:05:51,vit16,100
2025-06-07 23:05:52,efficien,50
2025-06-07 23:05:52,efficientnetb0,50
2025-06-07 23:05:52,resnet18,50
2025-06-07 23:05:52,vit16,100
2025-06-07 23:05:53,efficien,50
2025-06-07 23:05:53,efficientnetb0,50
2025-06-07 23:05:53,resnet18,50
2025-06-07 23:05:53,vit16,100
2025-06-07 23:05:54,efficien,50
2025-06-07 23:05:54,efficientnetb0,50
2025-06-07 23:05:54,resnet18,50
2025-06-07 23:05:54,vit16,100
2025-06-07 23:05:55,efficien,50
2025-06-07 23:05:55,efficientnetb0,50
2025-06-07 23:05:55,resnet18,50
2025-06-07 23:05:55,vit16,100
2025-06-07 23:05:56,efficien,50
2025-06-07 23:05:56,efficientnetb0,50
2025-06-07 23:05:56,resnet18,50
2025-06-07 23:05:56,vit16,100
2025-06-07 23:05:57,efficien,50
2025-06-07 23:05:57,efficientnetb0,50
2025-06-07 23:05:57,resnet18,50
2025-06-07 23:05:57,vit16,100
2025-06-07 23:05:58,efficien,50
2025-06-07 23:05:58,efficientnetb0,50
2025-06-07 23:05:58,resnet18,50
2025-06-07 23:05:58,vit16,100
2025-06-07 23:05:59,efficien,50
2025-06-07 23:05:59,efficientnetb0,50
2025-06-07 23:05:59,resnet18,50
2025-06-07 23:05:59,vit16,100
2025-06-07 23:06:00,efficien,50
2025-06-07 23:06:00,efficientnetb0,50
2025-06-07 23:06:00,resnet18,50
2025-06-07 23:06:00,vit16,100
2025-06-07 23:06:01,efficien,50
2025-06-07 23:06:01,efficientnetb0,50
2025-06-07 23:06:01,resnet18,50
2025-06-07 23:06:01,vit16,100
2025-06-07 23:06:02,efficien,50
2025-06-07 23:06:02,efficientnetb0,50
2025-06-07 23:06:02,resnet18,50
2025-06-07 23:06:02,vit16,100
2025-06-07 23:06:03,efficien,50
2025-06-07 23:06:03,efficientnetb0,50
2025-06-07 23:06:03,resnet18,50
2025-06-07 23:06:03,vit16,100
2025-06-07 23:06:04,efficien,50
2025-06-07 23:06:04,efficientnetb0,50
2025-06-07 23:06:04,resnet18,50
2025-06-07 23:06:04,vit16,100
2025-06-07 23:06:05,efficien,50
2025-06-07 23:06:05,efficientnetb0,50
2025-06-07 23:06:05,resnet18,50
2025-06-07 23:06:05,vit16,100
2025-06-07 23:06:06,efficien,50
2025-06-07 23:06:06,efficientnetb0,50
2025-06-07 23:06:06,resnet18,50
2025-06-07 23:06:06,vit16,100
2025-06-07 23:06:07,efficien,50
2025-06-07 23:06:07,efficientnetb0,50
2025-06-07 23:06:07,resnet18,50
2025-06-07 23:06:07,vit16,100
2025-06-07 23:06:08,efficien,50
2025-06-07 23:06:08,efficientnetb0,50
2025-06-07 23:06:08,resnet18,50
2025-06-07 23:06:08,vit16,100
2025-06-07 23:06:09,efficien,50
2025-06-07 23:06:09,efficientnetb0,50
2025-06-07 23:06:09,resnet18,50
2025-06-07 23:06:09,vit16,100
2025-06-07 23:06:10,efficien,50
2025-06-07 23:06:10,efficientnetb0,50
2025-06-07 23:06:10,resnet18,50
2025-06-07 23:06:10,vit16,100
2025-06-07 23:06:11,efficien,50
2025-06-07 23:06:11,efficientnetb0,50
2025-06-07 23:06:11,resnet18,50
2025-06-07 23:06:11,vit16,100
2025-06-07 23:06:12,efficien,50
2025-06-07 23:06:12,efficientnetb0,50
2025-06-07 23:06:12,resnet18,50
2025-06-07 23:06:12,vit16,100
2025-06-07 23:06:13,efficien,50
2025-06-07 23:06:13,efficientnetb0,50
2025-06-07 23:06:13,resnet18,50
2025-06-07 23:06:13,vit16,100
2025-06-07 23:06:14,efficien,50
2025-06-07 23:06:14,efficientnetb0,50
2025-06-07 23:06:14,resnet18,50
2025-06-07 23:06:14,vit16,100
2025-06-07 23:06:15,efficien,50
2025-06-07 23:06:15,efficientnetb0,50
2025-06-07 23:06:15,resnet18,50
2025-06-07 23:06:15,vit16,100
2025-06-07 23:06:16,efficien,50
2025-06-07 23:06:16,efficientnetb0,50
2025-06-07 23:06:16,resnet18,50
2025-06-07 23:06:16,vit16,100
2025-06-07 23:06:17,efficien,50
2025-06-07 23:06:17,efficientnetb0,50
2025-06-07 23:06:17,resnet18,50
2025-06-07 23:06:17,vit16,100
2025-06-07 23:06:18,efficien,50
2025-06-07 23:06:18,efficientnetb0,50
2025-06-07 23:06:18,resnet18,50
2025-06-07 23:06:18,vit16,100
2025-06-07 23:06:19,efficien,50
2025-06-07 23:06:19,efficientnetb0,50
2025-06-07 23:06:19,resnet18,50
2025-06-07 23:06:19,vit16,100
2025-06-07 23:06:20,efficien,50
2025-06-07 23:06:20,efficientnetb0,50
2025-06-07 23:06:20,resnet18,50
2025-06-07 23:06:20,vit16,100
2025-06-07 23:06:21,efficien,50
2025-06-07 23:06:21,efficientnetb0,50
2025-06-07 23:06:21,resnet18,50
2025-06-07 23:06:21,vit16,100
2025-06-07 23:06:22,efficien,50
2025-06-07 23:06:22,efficientnetb0,50
2025-06-07 23:06:22,resnet18,50
2025-06-07 23:06:22,vit16,100
2025-06-07 23:06:23,efficien,50
2025-06-07 23:06:23,efficientnetb0,50
2025-06-07 23:06:23,resnet18,50
2025-06-07 23:06:23,vit16,100
2025-06-07 23:06:24,efficien,50
2025-06-07 23:06:24,efficientnetb0,50
2025-06-07 23:06:24,resnet18,50
2025-06-07 23:06:24,vit16,100
2025-06-07 23:06:25,efficien,50
2025-06-07 23:06:25,efficientnetb0,50
2025-06-07 23:06:25,resnet18,50
2025-06-07 23:06:25,vit16,100
2025-06-07 23:06:26,efficien,50
2025-06-07 23:06:26,efficientnetb0,50
2025-06-07 23:06:26,resnet18,50
2025-06-07 23:06:26,vit16,100
2025-06-07 23:06:27,efficien,50
2025-06-07 23:06:27,efficientnetb0,50
2025-06-07 23:06:27,resnet18,50
2025-06-07 23:06:27,vit16,100
2025-06-07 23:06:28,efficien,50
2025-06-07 23:06:28,efficientnetb0,50
2025-06-07 23:06:28,resnet18,50
2025-06-07 23:06:28,vit16,100
2025-06-07 23:06:29,efficien,50
2025-06-07 23:06:29,efficientnetb0,50
2025-06-07 23:06:29,resnet18,50
2025-06-07 23:06:29,vit16,100
2025-06-07 23:06:30,efficien,50
2025-06-07 23:06:30,efficientnetb0,50
2025-06-07 23:06:30,resnet18,50
2025-06-07 23:06:30,vit16,100
2025-06-07 23:06:31,efficien,50
2025-06-07 23:06:31,efficientnetb0,50
2025-06-07 23:06:31,resnet18,50
2025-06-07 23:06:31,vit16,100
2025-06-07 23:06:32,efficien,50
2025-06-07 23:06:32,efficientnetb0,50
2025-06-07 23:06:32,resnet18,50
2025-06-07 23:06:32,vit16,100
