timestamp,model_name,request_count
2025-06-07 21:16:44,efficientnetb0,50
2025-06-07 21:16:44,resnet18,50
2025-06-07 21:16:44,vit16,100
2025-06-07 21:16:45,resnet18,50
2025-06-07 21:16:45,vit16,100
2025-06-07 21:16:45,efficientnetb0,50
2025-06-07 21:16:46,vit16,100
2025-06-07 21:16:46,resnet18,50
2025-06-07 21:16:46,efficientnetb0,50
2025-06-07 21:16:47,efficientnetb0,50
2025-06-07 21:16:47,resnet18,50
2025-06-07 21:16:47,vit16,100
2025-06-07 21:16:48,efficientnetb0,25
2025-06-07 21:16:48,resnet18,50
2025-06-07 21:16:48,vit16,100
2025-06-07 21:16:49,efficientnetb0,50
2025-06-07 21:16:49,resnet18,50
2025-06-07 21:16:49,vit16,100
2025-06-07 21:16:50,vit16,100
2025-06-07 21:16:50,efficientnetb0,50
2025-06-07 21:16:50,resnet18,50
2025-06-07 21:16:51,vit16,100
2025-06-07 21:16:51,resnet18,50
2025-06-07 21:16:51,efficientnetb0,50
2025-06-07 21:16:52,efficientnetb0,50
2025-06-07 21:16:52,resnet18,50
2025-06-07 21:16:52,vit16,100
2025-06-07 21:16:53,efficientnetb0,50
2025-06-07 21:16:53,resnet18,50
2025-06-07 21:16:53,vit16,100
2025-06-07 21:16:54,vit16,100
2025-06-07 21:16:54,efficientnetb0,50
2025-06-07 21:16:54,resnet18,50
2025-06-07 21:16:55,resnet18,50
2025-06-07 21:16:55,vit16,100
2025-06-07 21:16:55,efficientnetb0,50
2025-06-07 21:16:56,resnet18,50
2025-06-07 21:16:56,vit16,100
2025-06-07 21:16:56,efficientnetb0,50
2025-06-07 21:16:57,vit16,100
2025-06-07 21:16:57,efficientnetb0,50
2025-06-07 21:16:57,resnet18,50
2025-06-07 21:16:58,efficientnetb0,50
2025-06-07 21:16:58,resnet18,50
2025-06-07 21:16:58,vit16,100
2025-06-07 21:16:59,efficientnetb0,50
2025-06-07 21:16:59,resnet18,50
2025-06-07 21:16:59,vit16,100
2025-06-07 21:17:00,efficientnetb0,50
2025-06-07 21:17:00,resnet18,50
2025-06-07 21:17:00,vit16,100
2025-06-07 21:17:01,efficientnetb0,50
2025-06-07 21:17:01,resnet18,50
2025-06-07 21:17:01,vit16,100
2025-06-07 21:17:02,resnet18,50
2025-06-07 21:17:02,vit16,100
2025-06-07 21:17:02,efficientnetb0,50
2025-06-07 21:17:03,efficientnetb0,25
2025-06-07 21:17:03,resnet18,50
2025-06-07 21:17:03,vit16,100
2025-06-07 21:17:04,efficientnetb0,50
2025-06-07 21:17:04,resnet18,50
2025-06-07 21:17:04,vit16,100
2025-06-07 21:17:05,resnet18,50
2025-06-07 21:17:05,efficientnetb0,50
2025-06-07 21:17:05,vit16,100
2025-06-07 21:17:06,efficientnetb0,50
2025-06-07 21:17:06,resnet18,50
2025-06-07 21:17:06,vit16,100
2025-06-07 21:17:07,resnet18,50
2025-06-07 21:17:07,vit16,100
2025-06-07 21:17:07,efficientnetb0,50
2025-06-07 21:17:08,vit16,100
2025-06-07 21:17:08,resnet18,50
2025-06-07 21:17:08,efficientnetb0,50
2025-06-07 21:17:09,efficientnetb0,50
2025-06-07 21:17:09,resnet18,50
2025-06-07 21:17:09,vit16,100
2025-06-07 21:17:10,efficientnetb0,50
2025-06-07 21:17:10,resnet18,50
2025-06-07 21:17:10,vit16,100
2025-06-07 21:17:11,efficientnetb0,50
2025-06-07 21:17:11,resnet18,50
2025-06-07 21:17:11,vit16,100
2025-06-07 21:17:12,efficientnetb0,50
2025-06-07 21:17:12,resnet18,50
2025-06-07 21:17:12,vit16,100
2025-06-07 21:17:13,resnet18,50
2025-06-07 21:17:13,vit16,100
2025-06-07 21:17:13,efficientnetb0,50
2025-06-07 21:17:14,efficientnetb0,50
2025-06-07 21:17:14,resnet18,50
2025-06-07 21:17:14,vit16,100
2025-06-07 21:17:15,efficientnetb0,50
2025-06-07 21:17:15,resnet18,50
2025-06-07 21:17:15,vit16,100
2025-06-07 21:17:16,resnet18,50
2025-06-07 21:17:16,efficientnetb0,50
2025-06-07 21:17:16,vit16,100
2025-06-07 21:17:17,efficientnetb0,50
2025-06-07 21:17:17,resnet18,50
2025-06-07 21:17:17,vit16,100
2025-06-07 21:17:18,resnet18,50
2025-06-07 21:17:18,vit16,100
2025-06-07 21:17:18,efficientnetb0,50
2025-06-07 21:17:19,vit16,100
2025-06-07 21:17:19,resnet18,50
2025-06-07 21:17:19,efficientnetb0,50
2025-06-07 21:17:20,efficientnetb0,50
2025-06-07 21:17:20,resnet18,50
2025-06-07 21:17:20,vit16,100
2025-06-07 21:17:21,efficientnetb0,50
2025-06-07 21:17:21,resnet18,50
2025-06-07 21:17:21,vit16,100
2025-06-07 21:17:22,efficientnetb0,50
2025-06-07 21:17:22,resnet18,50
2025-06-07 21:17:22,vit16,100
2025-06-07 21:17:23,efficientnetb0,50
2025-06-07 21:17:23,resnet18,50
2025-06-07 21:17:23,vit16,50
2025-06-07 21:17:24,vit16,100
2025-06-07 21:17:24,resnet18,50
2025-06-07 21:17:24,efficientnetb0,50
2025-06-07 21:17:25,efficientnetb0,50
2025-06-07 21:17:25,resnet18,50
2025-06-07 21:17:25,vit16,100
2025-06-07 21:17:26,efficientnetb0,50
2025-06-07 21:17:26,resnet18,50
2025-06-07 21:17:26,vit16,100
2025-06-07 21:17:27,efficientnetb0,50
2025-06-07 21:17:27,resnet18,50
2025-06-07 21:17:27,vit16,100
2025-06-07 21:17:28,efficientnetb0,50
2025-06-07 21:17:28,resnet18,50
2025-06-07 21:17:28,vit16,100
2025-06-07 21:17:29,vit16,100
2025-06-07 21:17:29,resnet18,50
2025-06-07 21:17:29,efficientnetb0,50
2025-06-07 21:17:30,efficientnetb0,50
2025-06-07 21:17:30,resnet18,50
2025-06-07 21:17:30,vit16,100
2025-06-07 21:17:31,efficientnetb0,50
2025-06-07 21:17:31,resnet18,50
2025-06-07 21:17:31,vit16,100
2025-06-07 21:17:32,efficientnetb0,50
2025-06-07 21:17:32,resnet18,50
2025-06-07 21:17:32,vit16,100
2025-06-07 21:17:33,efficientnetb0,50
2025-06-07 21:17:33,resnet18,50
2025-06-07 21:17:33,vit16,100
2025-06-07 21:17:34,vit16,100
2025-06-07 21:17:34,resnet18,50
2025-06-07 21:17:34,efficientnetb0,50
2025-06-07 21:17:35,efficientnetb0,50
2025-06-07 21:17:35,resnet18,50
2025-06-07 21:17:35,vit16,100
2025-06-07 21:17:36,efficientnetb0,50
2025-06-07 21:17:36,resnet18,50
2025-06-07 21:17:36,vit16,100
2025-06-07 21:17:37,efficientnetb0,50
2025-06-07 21:17:37,resnet18,50
2025-06-07 21:17:37,vit16,100
2025-06-07 21:17:38,efficientnetb0,50
2025-06-07 21:17:38,resnet18,50
2025-06-07 21:17:38,vit16,100
2025-06-07 21:17:39,resnet18,50
2025-06-07 21:17:39,vit16,100
2025-06-07 21:17:39,efficientnetb0,50
2025-06-07 21:17:40,resnet18,50
2025-06-07 21:17:40,vit16,100
2025-06-07 21:17:40,efficientnetb0,50
2025-06-07 21:17:41,vit16,100
2025-06-07 21:17:41,resnet18,50
2025-06-07 21:17:41,efficientnetb0,50
2025-06-07 21:17:42,efficientnetb0,50
2025-06-07 21:17:42,resnet18,50
2025-06-07 21:17:42,vit16,100
2025-06-07 21:17:43,efficientnetb0,50
2025-06-07 21:17:43,resnet18,50
2025-06-07 21:17:43,vit16,100
2025-06-07 21:17:44,efficientnetb0,50
2025-06-07 21:17:44,resnet18,50
2025-06-07 21:17:44,vit16,100
2025-06-07 21:17:45,efficientnetb0,50
2025-06-07 21:17:45,resnet18,50
2025-06-07 21:17:45,vit16,100
2025-06-07 21:17:46,resnet18,50
2025-06-07 21:17:46,vit16,100
2025-06-07 21:17:46,efficientnetb0,50
2025-06-07 21:17:47,efficientnetb0,50
2025-06-07 21:17:47,resnet18,50
2025-06-07 21:17:47,vit16,100
2025-06-07 21:17:48,efficientnetb0,50
2025-06-07 21:17:48,resnet18,50
2025-06-07 21:17:48,vit16,100
2025-06-07 21:17:49,resnet18,50
2025-06-07 21:17:49,efficientnetb0,50
2025-06-07 21:17:49,vit16,100
2025-06-07 21:17:50,efficientnetb0,50
2025-06-07 21:17:50,resnet18,50
2025-06-07 21:17:50,vit16,100
2025-06-07 21:17:51,resnet18,50
2025-06-07 21:17:51,vit16,100
2025-06-07 21:17:51,efficientnetb0,50
2025-06-07 21:17:52,vit16,100
2025-06-07 21:17:52,resnet18,50
2025-06-07 21:17:52,efficientnetb0,50
2025-06-07 21:17:53,efficientnetb0,50
2025-06-07 21:17:53,resnet18,50
2025-06-07 21:17:53,vit16,100
2025-06-07 21:17:54,efficientnetb0,50
2025-06-07 21:17:54,resnet18,50
2025-06-07 21:17:54,vit16,100
2025-06-07 21:17:55,efficientnetb0,50
2025-06-07 21:17:55,resnet18,50
2025-06-07 21:17:55,vit16,100
2025-06-07 21:17:56,efficientnetb0,50
2025-06-07 21:17:56,resnet18,50
2025-06-07 21:17:56,vit16,100
2025-06-07 21:17:57,resnet18,50
2025-06-07 21:17:57,vit16,100
2025-06-07 21:17:57,efficientnetb0,50
2025-06-07 21:17:58,efficientnetb0,50
2025-06-07 21:17:58,resnet18,50
2025-06-07 21:17:58,vit16,100
2025-06-07 21:17:59,efficientnetb0,50
2025-06-07 21:17:59,resnet18,50
2025-06-07 21:17:59,vit16,100
2025-06-07 21:18:00,resnet18,50
2025-06-07 21:18:00,efficientnetb0,50
2025-06-07 21:18:00,vit16,100
2025-06-07 21:18:01,efficientnetb0,50
2025-06-07 21:18:01,resnet18,50
2025-06-07 21:18:01,vit16,100
2025-06-07 21:18:02,resnet18,50
2025-06-07 21:18:02,vit16,100
2025-06-07 21:18:02,efficientnetb0,50
2025-06-07 21:18:03,vit16,100
2025-06-07 21:18:03,resnet18,50
2025-06-07 21:18:03,efficientnetb0,50
2025-06-07 21:18:04,efficientnetb0,50
2025-06-07 21:18:04,resnet18,50
2025-06-07 21:18:04,vit16,100
2025-06-07 21:18:05,efficientnetb0,50
2025-06-07 21:18:05,resnet18,25
2025-06-07 21:18:05,vit16,100
2025-06-07 21:18:06,efficientnetb0,50
2025-06-07 21:18:06,resnet18,25
2025-06-07 21:18:06,vit16,100
2025-06-07 21:18:07,efficientnetb0,25
2025-06-07 21:18:07,resnet18,50
2025-06-07 21:18:07,vit16,100
2025-06-07 21:18:08,resnet18,50
2025-06-07 21:18:08,vit16,50
2025-06-07 21:18:08,efficientnetb0,50
2025-06-07 21:18:09,efficientnetb0,50
2025-06-07 21:18:09,resnet18,50
2025-06-07 21:18:09,vit16,50
2025-06-07 21:18:10,efficientnetb0,50
2025-06-07 21:18:10,resnet18,50
2025-06-07 21:18:10,vit16,100
2025-06-07 21:18:11,resnet18,50
2025-06-07 21:18:11,efficientnetb0,50
2025-06-07 21:18:11,vit16,50
2025-06-07 21:18:12,efficientnetb0,50
2025-06-07 21:18:12,resnet18,50
2025-06-07 21:18:12,vit16,50
2025-06-07 21:18:13,resnet18,50
2025-06-07 21:18:13,vit16,100
2025-06-07 21:18:13,efficientnetb0,50
2025-06-07 21:18:14,vit16,100
2025-06-07 21:18:14,resnet18,50
2025-06-07 21:18:14,efficientnetb0,50
2025-06-07 21:18:15,efficientnetb0,50
2025-06-07 21:18:15,resnet18,50
2025-06-07 21:18:15,vit16,100
2025-06-07 21:18:16,efficientnetb0,50
2025-06-07 21:18:16,resnet18,50
2025-06-07 21:18:16,vit16,100
2025-06-07 21:18:17,efficientnetb0,50
2025-06-07 21:18:17,resnet18,50
2025-06-07 21:18:17,vit16,100
2025-06-07 21:18:18,efficientnetb0,50
2025-06-07 21:18:18,resnet18,50
2025-06-07 21:18:18,vit16,100
2025-06-07 21:18:19,resnet18,50
2025-06-07 21:18:19,vit16,100
2025-06-07 21:18:19,efficientnetb0,50
2025-06-07 21:18:20,efficientnetb0,50
2025-06-07 21:18:20,resnet18,50
2025-06-07 21:18:20,vit16,100
2025-06-07 21:18:21,efficientnetb0,50
2025-06-07 21:18:21,resnet18,50
2025-06-07 21:18:21,vit16,100
2025-06-07 21:18:22,resnet18,50
2025-06-07 21:18:22,efficientnetb0,50
2025-06-07 21:18:22,vit16,100
2025-06-07 21:18:23,efficientnetb0,50
2025-06-07 21:18:23,resnet18,50
2025-06-07 21:18:23,vit16,100
2025-06-07 21:18:24,resnet18,50
2025-06-07 21:18:24,vit16,100
2025-06-07 21:18:24,efficientnetb0,50
2025-06-07 21:18:25,resnet18,50
2025-06-07 21:18:25,vit16,100
2025-06-07 21:18:25,efficientnetb0,25
2025-06-07 21:18:26,efficientnetb0,50
2025-06-07 21:18:26,resnet18,50
2025-06-07 21:18:26,vit16,100
2025-06-07 21:18:27,efficientnetb0,50
2025-06-07 21:18:27,resnet18,50
2025-06-07 21:18:27,vit16,100
2025-06-07 21:18:28,efficientnetb0,50
2025-06-07 21:18:28,resnet18,50
2025-06-07 21:18:28,vit16,50
2025-06-07 21:18:29,efficientnetb0,50
2025-06-07 21:18:29,resnet18,50
2025-06-07 21:18:29,vit16,100
2025-06-07 21:18:30,resnet18,50
2025-06-07 21:18:30,vit16,100
2025-06-07 21:18:30,efficientnetb0,50
2025-06-07 21:18:31,efficientnetb0,50
2025-06-07 21:18:31,resnet18,50
2025-06-07 21:18:31,vit16,100
2025-06-07 21:18:32,efficientnetb0,50
2025-06-07 21:18:32,resnet18,50
2025-06-07 21:18:32,vit16,100
2025-06-07 21:18:33,resnet18,50
2025-06-07 21:18:33,efficientnetb0,50
2025-06-07 21:18:33,vit16,100
2025-06-07 21:18:34,efficientnetb0,50
2025-06-07 21:18:34,resnet18,50
2025-06-07 21:18:34,vit16,100
2025-06-07 21:18:35,resnet18,50
2025-06-07 21:18:35,vit16,100
2025-06-07 21:18:35,efficientnetb0,50
2025-06-07 21:18:36,vit16,100
2025-06-07 21:18:36,resnet18,50
2025-06-07 21:18:36,efficientnetb0,50
2025-06-07 21:18:37,efficientnetb0,50
2025-06-07 21:18:37,resnet18,25
2025-06-07 21:18:37,vit16,100
2025-06-07 21:18:38,efficientnetb0,50
2025-06-07 21:18:38,resnet18,50
2025-06-07 21:18:38,vit16,100
2025-06-07 21:18:39,efficientnetb0,50
2025-06-07 21:18:39,resnet18,50
2025-06-07 21:18:39,vit16,100
2025-06-07 21:18:40,efficientnetb0,25
2025-06-07 21:18:40,resnet18,50
2025-06-07 21:18:40,vit16,100
2025-06-07 21:18:41,resnet18,50
2025-06-07 21:18:41,vit16,100
2025-06-07 21:18:41,efficientnetb0,50
2025-06-07 21:18:42,efficientnetb0,50
2025-06-07 21:18:42,resnet18,50
2025-06-07 21:18:42,vit16,100
2025-06-07 21:18:43,efficientnetb0,50
2025-06-07 21:18:43,resnet18,50
2025-06-07 21:18:43,vit16,100
2025-06-07 21:18:44,resnet18,50
2025-06-07 21:18:44,efficientnetb0,50
2025-06-07 21:18:44,vit16,50
2025-06-07 21:18:45,efficientnetb0,50
2025-06-07 21:18:45,resnet18,50
2025-06-07 21:18:45,vit16,100
2025-06-07 21:18:46,resnet18,50
2025-06-07 21:18:46,vit16,100
2025-06-07 21:18:46,efficientnetb0,50
2025-06-07 21:18:47,vit16,100
2025-06-07 21:18:47,efficientnetb0,50
2025-06-07 21:18:47,resnet18,50
2025-06-07 21:18:48,efficientnetb0,50
2025-06-07 21:18:48,resnet18,50
2025-06-07 21:18:48,vit16,100
2025-06-07 21:18:49,efficientnetb0,50
2025-06-07 21:18:49,resnet18,50
2025-06-07 21:18:49,vit16,100
2025-06-07 21:18:50,efficientnetb0,50
2025-06-07 21:18:50,resnet18,50
2025-06-07 21:18:50,vit16,100
2025-06-07 21:18:51,efficientnetb0,50
2025-06-07 21:18:51,resnet18,50
2025-06-07 21:18:51,vit16,100
2025-06-07 21:18:52,resnet18,50
2025-06-07 21:18:52,vit16,100
2025-06-07 21:18:52,efficientnetb0,50
2025-06-07 21:18:53,efficientnetb0,50
2025-06-07 21:18:53,resnet18,50
2025-06-07 21:18:53,vit16,100
2025-06-07 21:18:54,efficientnetb0,50
2025-06-07 21:18:54,resnet18,50
2025-06-07 21:18:54,vit16,100
2025-06-07 21:18:55,resnet18,50
2025-06-07 21:18:55,efficientnetb0,50
2025-06-07 21:18:55,vit16,100
2025-06-07 21:18:56,efficientnetb0,50
2025-06-07 21:18:56,resnet18,50
2025-06-07 21:18:56,vit16,100
2025-06-07 21:18:57,resnet18,50
2025-06-07 21:18:57,vit16,100
2025-06-07 21:18:57,efficientnetb0,50
2025-06-07 21:18:58,vit16,100
2025-06-07 21:18:58,efficientnetb0,50
2025-06-07 21:18:58,resnet18,25
2025-06-07 21:18:59,efficientnetb0,50
2025-06-07 21:18:59,resnet18,50
2025-06-07 21:18:59,vit16,100
2025-06-07 21:19:00,efficientnetb0,50
2025-06-07 21:19:00,resnet18,50
2025-06-07 21:19:00,vit16,100
2025-06-07 21:19:01,efficientnetb0,50
2025-06-07 21:19:01,resnet18,50
2025-06-07 21:19:01,vit16,100
2025-06-07 21:19:02,vit16,100
2025-06-07 21:19:02,efficientnetb0,50
2025-06-07 21:19:02,resnet18,50
2025-06-07 21:19:03,vit16,100
2025-06-07 21:19:03,efficientnetb0,50
2025-06-07 21:19:03,resnet18,50
2025-06-07 21:19:04,efficientnetb0,50
2025-06-07 21:19:04,resnet18,50
2025-06-07 21:19:04,vit16,100
2025-06-07 21:19:05,efficientnetb0,50
2025-06-07 21:19:05,resnet18,50
2025-06-07 21:19:05,vit16,100
2025-06-07 21:19:06,resnet18,50
2025-06-07 21:19:06,efficientnetb0,50
2025-06-07 21:19:06,vit16,100
2025-06-07 21:19:07,resnet18,50
2025-06-07 21:19:07,efficientnetb0,50
2025-06-07 21:19:07,vit16,100
2025-06-07 21:19:08,resnet18,50
2025-06-07 21:19:08,efficientnetb0,50
2025-06-07 21:19:08,vit16,100
2025-06-07 21:19:09,resnet18,50
2025-06-07 21:19:09,efficientnetb0,50
2025-06-07 21:19:09,vit16,100
